test_name,accuracy,f1_score,precision,recall,auc,confusion_matrix,run_i
p13,0.4492753623188406,0.40358744394618834,1.0,0.25280898876404495,0.8891002388746351,"[[127   0]
 [266  90]]",2
p14,0.8846761453396524,0.8531187122736419,0.7571428571428571,0.9769585253456221,0.935960209145693,"[[348  68]
 [  5 212]]",2
p15,0.8883720930232558,0.8718861209964412,0.8536585365853658,0.8909090909090909,0.9438918918918919,"[[328  42]
 [ 30 245]]",2
p16,0.8649068322981367,0.8415300546448087,0.9788135593220338,0.7380191693290735,0.950570929413241,"[[326   5]
 [ 82 231]]",2
p17,0.6419939577039275,0.41481481481481486,0.29577464788732394,0.6942148760330579,0.7077343761934587,"[[341 200]
 [ 37  84]]",2
p18,0.7642526964560863,0.743718592964824,0.7375415282392026,0.75,0.8613716407625757,"[[274  79]
 [ 74 222]]",2
p19,0.7615384615384615,0.6750524109014675,0.7092511013215859,0.644,0.8519500000000001,"[[334  66]
 [ 89 161]]",2
p20,0.6189151599443672,0.6051873198847262,0.8171206225680934,0.4805491990846682,0.6972345294318127,"[[235  47]
 [227 210]]",2
p21,0.5051395007342144,0.6166097838452788,0.7855072463768116,0.5074906367041199,0.4789803561874188,"[[ 73  74]
 [263 271]]",2
p22,0.593006993006993,0.6689419795221843,0.6821345707656613,0.65625,0.5971609149277688,"[[130 137]
 [154 294]]",2
p23,0.5786593707250342,0.6744186046511628,0.6934782608695652,0.6563786008230452,0.5030066347526665,"[[104 141]
 [167 319]]",2
p24,0.7004048582995951,0.6735294117647059,0.5917312661498708,0.7815699658703071,0.7721690638712823,"[[290 158]
 [ 64 229]]",2
p25,0.6372413793103449,0.6280056577086279,0.5045454545454545,0.8314606741573034,0.7462833030763946,"[[240 218]
 [ 45 222]]",2
p26,0.6388101983002833,0.6233382570162482,0.5288220551378446,0.7589928057553957,0.7508656626100988,"[[240 188]
 [ 67 211]]",2
p27,0.7067567567567568,0.7311028500619579,0.6659142212189616,0.8104395604395604,0.758073708206687,"[[228 148]
 [ 69 295]]",2
p28,0.34401114206128136,0.5109034267912773,1.0,0.34309623430962344,0.6150627615062761,"[[  1   0]
 [471 246]]",2
p29,0.4227212681638045,0.5316184351554127,0.3987138263665595,0.797427652733119,0.39060314622294634,"[[ 72 374]
 [ 63 248]]",2
