test_name,accuracy,f1_score,precision,recall,auc,confusion_matrix,run_i
p13,0.453416149068323,0.23699421965317913,0.3228346456692913,0.1872146118721461,0.4892590286425903,"[[178  86]
 [178  41]]",3
p14,0.6808846761453397,0.38036809815950917,0.41333333333333333,0.3522727272727273,0.6992241893773623,"[[369  88]
 [114  62]]",3
p15,0.5441860465116279,0.43023255813953487,0.46443514644351463,0.4007220216606498,0.6240189923088997,"[[240 128]
 [166 111]]",3
p16,0.639751552795031,0.6054421768707483,0.8811881188118812,0.46113989637305697,0.8093344579668231,"[[234  24]
 [208 178]]",3
p17,0.6827794561933535,0.5227272727272727,0.5227272727272727,0.5227272727272727,0.6722953517071164,"[[337 105]
 [105 115]]",3
p18,0.5793528505392912,0.3973509933774835,0.40540540540540543,0.38961038961038963,0.5537293647341495,"[[286 132]
 [141  90]]",3
p19,0.5338461538461539,0.356687898089172,0.35294117647058826,0.3605150214592275,0.44757670258642873,"[[263 154]
 [149  84]]",3
p20,0.4339360222531293,0.3805175038051751,0.6578947368421053,0.2676659528907923,0.5388752931579485,"[[187  65]
 [342 125]]",3
p21,0.6402349486049926,0.5936981757877281,0.5830618892508144,0.6047297297297297,0.6545893295893297,"[[257 128]
 [117 179]]",3
p23,0.5786593707250342,0.48837209302325585,0.9245283018867925,0.33182844243792325,0.7010205041384501,"[[276  12]
 [296 147]]",3
p24,0.45209176788124156,0.34090909090909083,0.5303030303030303,0.2511961722488038,0.41286088850045183,"[[230  93]
 [313 105]]",3
p25,0.5489655172413793,0.5335235378031384,0.8165938864628821,0.3961864406779661,0.654652642861928,"[[211  42]
 [285 187]]",3
p26,0.6331444759206799,0.5587734241908007,0.5774647887323944,0.5412541254125413,0.6606146967054025,"[[283 120]
 [139 164]]",3
p27,0.6270270270270271,0.591715976331361,0.8403361344537815,0.45662100456621,0.7311832834376606,"[[264  38]
 [238 200]]",3
p28,0.520891364902507,0.12244897959183673,0.0664819944598338,0.7741935483870968,0.6228576794853735,"[[350 337]
 [  7  24]]",3
p29,0.22589167767503301,0.23697916666666669,0.8921568627450981,0.13663663663663664,0.4881859881859882,"[[ 80  11]
 [575  91]]",3
p30,0.5130315500685871,0.5818610129564192,0.7767295597484277,0.4651600753295669,0.6334436645171109,"[[127  71]
 [284 247]]",3
p31,0.6903225806451613,0.6638655462184874,0.6336898395721925,0.6970588235294117,0.7673495605138608,"[[298 137]
 [103 237]]",3
p1,0.6169590643274854,0.39631336405529954,0.5548387096774193,0.30824372759856633,0.6940661091198724,"[[336  69]
 [193  86]]",4
p2,0.44095665171898357,0.5026595744680851,0.9742268041237113,0.3387096774193548,0.7489909264102812,"[[106   5]
 [369 189]]",4
p3,0.739413680781759,0.3043478260869565,0.21604938271604937,0.5147058823529411,0.6874057315233786,"[[419 127]
 [ 33  35]]",4
p4,0.4846029173419773,0.42181818181818187,0.7532467532467533,0.29292929292929293,0.6211207093560034,"[[183  38]
 [280 116]]",4
p5,0.8072669826224329,0.6648351648351648,0.5789473684210527,0.7806451612903226,0.875246322040761,"[[390  88]
 [ 34 121]]",4
p6,0.5352112676056338,0.4629294755877035,0.9343065693430657,0.3076923076923077,0.754236374611935,"[[214   9]
 [288 128]]",4
p7,0.6347826086956522,0.023255813953488372,0.016129032258064516,0.041666666666666664,0.40401384394102846,"[[435 183]
 [ 69   3]]",4
p8,0.46932515337423314,0.472560975609756,0.9872611464968153,0.3106212424849699,0.8107980667216788,"[[151   2]
 [344 155]]",4
p9,0.6509146341463414,0.5354969574036512,0.4049079754601227,0.7904191616766467,0.7677405924347623,"[[295 194]
 [ 35 132]]",4
p10,0.7106518282988871,0.4166666666666667,0.36312849162011174,0.48872180451127817,0.738782439970895,"[[382 114]
 [ 68  65]]",4
p11,0.4618973561430793,0.4194630872483221,0.9191176470588235,0.2717391304347826,0.7083155143739606,"[[172  11]
 [335 125]]",4
p12,0.7678018575851393,0.3055555555555555,0.27049180327868855,0.35106382978723405,0.676418439716312,"[[463  89]
 [ 61  33]]",4
p13,0.42857142857142855,0.1686746987951807,0.24778761061946902,0.1278538812785388,0.3851874913518749,"[[179  85]
 [191  28]]",4
p14,0.669826224328594,0.3448275862068966,0.38461538461538464,0.3125,0.6751914660831511,"[[369  88]
 [121  55]]",4
p15,0.5441860465116279,0.4280155642023346,0.4641350210970464,0.3971119133574007,0.6191433840841312,"[[241 127]
 [167 110]]",4
p16,0.6413043478260869,0.6064735945485519,0.8855721393034826,0.46113989637305697,0.7949050086355784,"[[235  23]
 [208 178]]",4
p17,0.6797583081570997,0.5470085470085471,0.5161290322580645,0.5818181818181818,0.6889551624845743,"[[322 120]
 [ 92 128]]",4
p18,0.613251155624037,0.43595505617977526,0.4532710280373832,0.4199134199134199,0.5810393752977485,"[[301 117]
 [134  97]]",4
p19,0.5292307692307693,0.34334763948497854,0.34334763948497854,0.34334763948497854,0.43080042403845165,"[[264 153]
 [153  80]]",4
p20,0.4673157162726008,0.42921013412816694,0.7058823529411765,0.3083511777301927,0.5481373848611536,"[[192  60]
 [323 144]]",4
p21,0.6211453744493393,0.5784313725490196,0.560126582278481,0.597972972972973,0.6608459108459109,"[[246 139]
 [119 177]]",4
p23,0.5759233926128591,0.4884488448844884,0.9079754601226994,0.3340857787810384,0.61758527715074,"[[273  15]
 [295 148]]",4
p24,0.48043184885290147,0.3937007874015748,0.576036866359447,0.29904306220095694,0.46138918926926104,"[[231  92]
 [293 125]]",4
p25,0.5075862068965518,0.45329249617151607,0.8176795580110497,0.3135593220338983,0.6139629530381189,"[[220  33]
 [324 148]]",4
p26,0.6501416430594901,0.5704347826086956,0.6029411764705882,0.5412541254125413,0.6407963376982859,"[[295 108]
 [139 164]]",4
p27,0.5918918918918918,0.5505952380952381,0.7905982905982906,0.4223744292237443,0.7207203120747527,"[[253  49]
 [253 185]]",4
p28,0.5445682451253482,0.108991825613079,0.05952380952380952,0.6451612903225806,0.5674977696389163,"[[371 316]
 [ 11  20]]",4
p29,0.2509907529722589,0.2777070063694268,0.9159663865546218,0.16366366366366367,0.49544599544599544,"[[ 81  10]
 [557 109]]",4
p30,0.5020576131687243,0.5631768953068592,0.78,0.4406779661016949,0.6057942894101086,"[[132  66]
 [297 234]]",4
p31,0.72,0.705563093622795,0.654911838790932,0.7647058823529411,0.7869100743745774,"[[298 137]
 [ 80 260]]",4
