test_name,accuracy,f1_score,precision,recall,auc,confusion_matrix,run_i
p13,0.9834368530020704,0.9898734177215189,1.0,0.9799498746867168,0.9887814775032819,"[[ 84   0]
 [  8 391]]",2
p14,0.9589257503949447,0.9704545454545453,0.9617117117117117,0.9793577981651376,0.9670632887812602,"[[180  17]
 [  9 427]]",2
p15,0.9131782945736434,0.9339622641509434,0.9705882352941176,0.9,0.933259423503326,"[[193  12]
 [ 44 396]]",2
p16,0.9161490683229814,0.9402654867256637,0.9023354564755839,0.9815242494226328,0.9267537186826178,"[[165  46]
 [  8 425]]",2
p17,0.6903323262839879,0.794383149448345,0.7135135135135136,0.8959276018099548,0.5910684903331962,"[[ 61 159]
 [ 46 396]]",2
p18,0.6240369799691834,0.7009803921568628,0.7352185089974294,0.6697892271662763,0.5990938245036606,"[[119 103]
 [141 286]]",2
p19,0.7876923076923077,0.8641732283464568,0.7634782608695653,0.9954648526077098,0.6811346548188655,"[[ 73 136]
 [  2 439]]",2
p20,0.5952712100139083,0.7144259077526988,0.6511627906976745,0.7913043478260869,0.5291757596105422,"[[ 64 195]
 [ 96 364]]",2
p21,0.9853157121879589,0.9889135254988914,0.9823788546255506,0.9955357142857143,0.9869520232985899,"[[225   8]
 [  2 446]]",2
p22,0.6237762237762238,0.7274569402228978,0.7108910891089109,0.7448132780082988,0.5590841094865814,"[[ 87 146]
 [123 359]]",2
p23,0.6538987688098495,0.691086691086691,0.8372781065088757,0.5883575883575883,0.6878669438669439,"[[195  55]
 [198 283]]",2
p24,0.9757085020242915,0.9819277108433734,0.9799599198396793,0.9839034205231388,0.9821469802421082,"[[234  10]
 [  8 489]]",2
p25,0.6537931034482759,0.7732610659439927,0.670846394984326,0.9125799573560768,0.550897854477612,"[[ 46 210]
 [ 41 428]]",2
p26,0.6784702549575071,0.7502750275027502,0.7680180180180181,0.7333333333333333,0.6505777896756347,"[[138 103]
 [124 341]]",2
p27,0.577027027027027,0.6715634837355718,0.6765327695560254,0.6666666666666666,0.5358012820512821,"[[107 153]
 [160 320]]",2
p28,0.5793871866295265,0.7264492753623188,0.6426282051282052,0.8354166666666667,0.4540878851540617,"[[ 15 223]
 [ 79 401]]",2
p29,0.3725231175693527,0.31059506531204645,0.5815217391304348,0.21188118811881188,0.44504950495049506,"[[175  77]
 [398 107]]",2
p30,0.8148148148148148,0.8589341692789969,0.8598326359832636,0.8580375782881002,0.8524217118997913,"[[183  67]
 [ 68 411]]",2
p31,0.5858064516129032,0.6453038674033149,0.7355163727959698,0.5748031496062992,0.5959995871302604,"[[162 105]
 [216 292]]",2
p1,0.8084795321637427,0.8305304010349289,0.9938080495356038,0.7133333333333334,0.8719753086419753,"[[232   2]
 [129 321]]",3
p2,0.7533632286995515,0.7736625514403291,0.9791666666666666,0.6394557823129252,0.8110255798225723,"[[222   6]
 [159 282]]",3
p3,0.6400651465798045,0.6074600355239786,1.0,0.4362244897959184,0.7194049917264203,"[[222   0]
 [221 171]]",3
p4,0.7017828200972447,0.7270029673590505,0.9645669291338582,0.5833333333333334,0.77180928208847,"[[188   9]
 [175 245]]",3
p5,0.8704581358609794,0.9118279569892472,0.8396039603960396,0.9976470588235294,0.8041063348416291,"[[127  81]
 [  1 424]]",3
p6,0.8528951486697965,0.8971553610503281,0.8541666666666666,0.9447004608294931,0.8013038102731258,"[[135  70]
 [ 24 410]]",3
p7,0.7942028985507247,0.8565656565656565,0.7954971857410882,0.9277899343544858,0.7475559019919047,"[[124 109]
 [ 33 424]]",3
p8,0.8190184049079755,0.8803245436105478,0.7948717948717948,0.9863636363636363,0.7310463121783877,"[[100 112]
 [  6 434]]",3
p9,0.8277439024390244,0.8850457782299084,0.7967032967032966,0.9954233409610984,0.749245060238446,"[[108 111]
 [  2 435]]",3
p10,0.766295707472178,0.8467153284671531,0.7368421052631579,0.9950980392156863,0.689252284624257,"[[ 76 145]
 [  2 406]]",3
p11,0.9704510108864697,0.9780346820809248,0.9791666666666666,0.976905311778291,0.9828659408336082,"[[201   9]
 [ 10 423]]",3
